system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,hours_from_measurement,measurement_idx,ndvi,ndwi,.geo
4303_0,0.24,0.1343,0.27,0.18680000000000002,0.11130000000000001,0.1481,0.1371,0.19840000000000002,0.29860000000000003,0.34,0.2924,0.3578,0.3683,0.02,5,5.511075277777778,4303,0.36158323,-0.3275823,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304_0,0.9480000000000001,1.0722,0.19090000000000001,0.2474,1.0382,0.9713,0.9108,0.9514,0.8885000000000001,0.8463,0.9607,0.8814000000000001,1.4988000000000001,0.65,8,52.054560555555554,4304,0.026663104,0.0054865424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305_0,0.9480000000000001,1.0722,0.19090000000000001,0.2474,1.0382,0.9713,0.9108,0.9514,0.8885000000000001,0.8463,0.9607,0.8814000000000001,1.4988000000000001,0.65,8,42.03789388888889,4305,0.026663104,0.0054865424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4306_0,0.498,0.0415,0.08900000000000001,0.060500000000000005,0.0333,0.058600000000000006,0.0376,0.0818,0.09340000000000001,0.1124,0.08940000000000001,0.0853,0.2412,0.0,7,28.120033888888887,4306,0.40787402,-0.20810811,"{""type"":""MultiPoint"",""coordinates"":[]}"
4307_0,0.498,0.0415,0.08900000000000001,0.060500000000000005,0.0333,0.058600000000000006,0.0376,0.0818,0.09340000000000001,0.1124,0.08940000000000001,0.0853,0.2412,0.0,7,18.420033888888888,4307,0.40787402,-0.20810811,"{""type"":""MultiPoint"",""coordinates"":[]}"
4308_0,0.546,0.025,0.2076,0.1434,0.044500000000000005,0.0825,0.0882,0.1384,0.18460000000000001,0.2,0.1968,0.21300000000000002,0.229,0.0,5,43.87964888888889,4308,0.38105264,-0.40923738,"{""type"":""MultiPoint"",""coordinates"":[]}"
4309_0,0.546,0.025,0.2076,0.1434,0.044500000000000005,0.0825,0.0882,0.1384,0.18460000000000001,0.2,0.1968,0.21300000000000002,0.229,0.0,5,53.82964888888889,4309,0.38105264,-0.40923738,"{""type"":""MultiPoint"",""coordinates"":[]}"
4310_0,0.191,0.0363,0.06380000000000001,0.0466,0.041100000000000005,0.0626,0.0398,0.0824,0.08990000000000001,0.0932,0.08600000000000001,0.07490000000000001,0.24500000000000002,0.0,7,3.6856716666666665,4310,0.3672496,-0.15746972,"{""type"":""MultiPoint"",""coordinates"":[]}"
4311_0,0.126,0.0415,0.1816,0.1331,0.06280000000000001,0.0901,0.08710000000000001,0.1293,0.18230000000000002,0.20120000000000002,0.203,0.19970000000000002,0.2147,0.0,5,5.280091666666666,4311,0.39951742,-0.38519278,"{""type"":""MultiPoint"",""coordinates"":[]}"
4312_0,0.352,0.0439,0.0858,0.0603,0.0405,0.0719,0.0512,0.094,0.1086,0.11670000000000001,0.10790000000000001,0.10250000000000001,0.2616,0.0,5,51.002229166666666,4312,0.35637963,-0.20022246,"{""type"":""MultiPoint"",""coordinates"":[]}"
4313_0,0.352,0.0439,0.0858,0.0603,0.0405,0.0719,0.0512,0.094,0.1086,0.11670000000000001,0.10790000000000001,0.10250000000000001,0.2616,0.0,5,42.35222916666667,4313,0.35637963,-0.20022246,"{""type"":""MultiPoint"",""coordinates"":[]}"
4314_0,0.552,1.0719,0.5377000000000001,0.45830000000000004,0.8686,0.7669,0.6938000000000001,0.7679,0.7498,0.754,0.7128,0.7293000000000001,1.4318,1.0,9,27.103258888888888,4314,0.013507749,0.036561467,"{""type"":""MultiPoint"",""coordinates"":[]}"
4315_0,0.552,1.0719,0.5377000000000001,0.45830000000000004,0.8686,0.7669,0.6938000000000001,0.7679,0.7498,0.754,0.7128,0.7293000000000001,1.4318,1.0,9,18.386592222222223,4315,0.013507749,0.036561467,"{""type"":""MultiPoint"",""coordinates"":[]}"
4316_0,0.482,0.0993,0.1275,0.0886,0.08410000000000001,0.10550000000000001,0.0886,0.1274,0.1484,0.16040000000000001,0.14400000000000002,0.1423,0.257,0.0,5,3.4200433333333335,4316,0.23817712,-0.15430862,"{""type"":""MultiPoint"",""coordinates"":[]}"
4317_0,0.498,0.0876,0.2579,0.1799,0.0915,0.12380000000000001,0.1328,0.1762,0.2285,0.2501,0.2466,0.25720000000000004,0.2554,0.0,5,4.895721944444444,4317,0.2999473,-0.3315335,"{""type"":""MultiPoint"",""coordinates"":[]}"
4318_0,0.6960000000000001,0.3806,0.23390000000000002,0.2034,0.3393,0.33680000000000004,0.32180000000000003,0.34840000000000004,0.39880000000000004,0.4475,0.4007,0.44780000000000003,0.191,1.0,9,20.845803888888888,4318,0.10920415,-0.08664407,"{""type"":""MultiPoint"",""coordinates"":[]}"
4319_0,0.6960000000000001,0.3806,0.23390000000000002,0.2034,0.3393,0.33680000000000004,0.32180000000000003,0.34840000000000004,0.39880000000000004,0.4475,0.4007,0.44780000000000003,0.191,1.0,9,30.47913722222222,4319,0.10920415,-0.08664407,"{""type"":""MultiPoint"",""coordinates"":[]}"
4320_0,0.6,0.0641,0.1321,0.0889,0.06620000000000001,0.0829,0.0692,0.11330000000000001,0.1466,0.1631,0.154,0.1764,0.1855,0.0,5,52.237111666666664,4320,0.37992832,-0.30012664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4321_0,0.6,0.0641,0.1321,0.0889,0.06620000000000001,0.0829,0.0692,0.11330000000000001,0.1466,0.1631,0.154,0.1764,0.1855,0.0,5,42.403778333333335,4321,0.37992832,-0.30012664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4322_0,0.995,0.05,0.1434,0.0898,0.0519,0.0878,0.0767,0.13440000000000002,0.1683,0.18810000000000002,0.1666,0.19190000000000002,0.0931,0.0,5,20.531729722222224,4322,0.36950266,-0.30974844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4323_0,0.995,0.05,0.1434,0.0898,0.0519,0.0878,0.0767,0.13440000000000002,0.1683,0.18810000000000002,0.1666,0.19190000000000002,0.0931,0.0,5,29.931729722222222,4323,0.36950266,-0.30974844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4324_0,0.546,0.058800000000000005,0.1366,0.09050000000000001,0.0704,0.0886,0.0758,0.13240000000000002,0.1506,0.1763,0.16190000000000002,0.1739,0.15410000000000001,0.0,5,50.75345194444444,4324,0.3622213,-0.29261476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4325_0,0.546,0.058800000000000005,0.1366,0.09050000000000001,0.0704,0.0886,0.0758,0.13240000000000002,0.1506,0.1763,0.16190000000000002,0.1739,0.15410000000000001,0.0,5,42.30345194444445,4325,0.3622213,-0.29261476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4326_0,0.444,0.0,0.0903,0.0599,0.0021000000000000003,0.0221,0.0273,0.059800000000000006,0.07590000000000001,0.0921,0.09870000000000001,0.0983,0.0839,0.0,7,3.1358997222222222,4326,0.56666666,-0.634106,"{""type"":""MultiPoint"",""coordinates"":[]}"
4327_0,0.444,0.0,0.0903,0.0599,0.0021000000000000003,0.0221,0.0273,0.059800000000000006,0.07590000000000001,0.0921,0.09870000000000001,0.0983,0.0839,0.0,7,5.114100277777778,4327,0.56666666,-0.634106,"{""type"":""MultiPoint"",""coordinates"":[]}"
4328_0,0.504,0.0412,0.1516,0.1071,0.056400000000000006,0.0777,0.0711,0.1254,0.1454,0.15460000000000002,0.1467,0.16490000000000002,0.18380000000000002,0.0,5,26.80270972222222,4328,0.34710744,-0.30748662,"{""type"":""MultiPoint"",""coordinates"":[]}"
4329_0,0.504,0.0412,0.1516,0.1071,0.056400000000000006,0.0777,0.0711,0.1254,0.1454,0.15460000000000002,0.1467,0.16490000000000002,0.18380000000000002,0.0,5,18.869376388888888,4329,0.34710744,-0.30748662,"{""type"":""MultiPoint"",""coordinates"":[]}"
4330_0,0.5700000000000001,0.1199,0.1331,0.0932,0.12150000000000001,0.1268,0.11230000000000001,0.1453,0.15960000000000002,0.17550000000000002,0.16060000000000002,0.17500000000000002,0.1665,0.0,3,44.730156944444445,4330,0.1769879,-0.117606126,"{""type"":""MultiPoint"",""coordinates"":[]}"
4331_0,0.5700000000000001,0.1199,0.1331,0.0932,0.12150000000000001,0.1268,0.11230000000000001,0.1453,0.15960000000000002,0.17550000000000002,0.16060000000000002,0.17500000000000002,0.1665,0.0,3,53.28015694444444,4331,0.1769879,-0.117606126,"{""type"":""MultiPoint"",""coordinates"":[]}"
4332_0,0.516,0.29910000000000003,0.2049,0.1842,0.157,0.16920000000000002,0.17220000000000002,0.2134,0.2156,0.2265,0.1647,0.2348,0.49500000000000005,0.25,8,51.41912138888889,4332,-0.022261798,0.013477089,"{""type"":""MultiPoint"",""coordinates"":[]}"
4333_0,0.516,0.29910000000000003,0.2049,0.1842,0.157,0.16920000000000002,0.17220000000000002,0.2134,0.2156,0.2265,0.1647,0.2348,0.49500000000000005,0.25,8,42.70245472222222,4333,-0.022261798,0.013477089,"{""type"":""MultiPoint"",""coordinates"":[]}"
4334_0,0.504,0.0597,0.1577,0.11750000000000001,0.0713,0.085,0.0829,0.1246,0.1364,0.1502,0.14020000000000002,0.1525,0.1583,0.0,5,43.830239166666665,4334,0.2568355,-0.24511546,"{""type"":""MultiPoint"",""coordinates"":[]}"
