sample_dt,do_mg_per_L,turbidity_cm,ph,ammonia_mg_per_L,pond_id,do_in_range,ph_in_range,ammonia_in_range,turbidity_in_range,morning,time_of_day,ds
2022-09-21 16:30:00+05:30,8.5,33.0,7.89,0.01,NL-SUB1,within,within,within,within,False,evening,train
2022-10-14 07:35:00+05:30,3.55,25.0,8.11,0.46,NL-SUB1,within,within,within,within,True,morning,train
2022-10-14 17:10:00+05:30,9.1,,8.4,,NL-SUB1,within,within,,,False,evening,train
2022-10-28 07:05:00+05:30,3.7,28.0,8.07,0.14,NL-SUB1,within,within,within,within,True,morning,train
2022-10-28 17:20:00+05:30,9.15,,8.39,,NL-SUB1,within,within,,,False,evening,train
2022-11-09 08:00:00+05:30,3.8,22.0,7.81,0.0,NL-SUB1,within,within,within,within,True,morning,train
2022-11-09 16:42:00+05:30,11.9,,8.88,,NL-SUB1,within,above,,,False,evening,train
2022-12-15 07:15:00+05:30,3.4,31.0,8.0,0.09,NL-SUB1,within,within,within,within,True,morning,train
2022-12-15 16:35:00+05:30,8.9,,8.38,,NL-SUB1,within,within,,,False,evening,train
2023-01-18 07:15:00+05:30,5.8,34.0,7.92,0.08,NL-SUB1,above,within,within,within,True,morning,train
2023-01-18 16:01:00+05:30,12.7,,8.24,,NL-SUB1,above,within,,,False,evening,train
2023-02-15 07:28:00+05:30,3.9,32.0,7.7,0.04,NL-SUB1,within,within,within,within,True,morning,train
2023-02-15 16:32:00+05:30,8.9,,8.1,,NL-SUB1,within,within,,,False,evening,train
2023-03-13 06:18:00+05:30,4.3,31.0,8.0,0.12,NL-SUB1,within,within,within,within,True,morning,train
2023-03-13 16:16:00+05:30,10.6,,8.2,,NL-SUB1,within,within,,,False,evening,train
2023-04-12 07:14:00+05:30,3.3,33.0,8.1,0.27,NL-SUB1,within,within,within,within,True,morning,train
2023-04-12 17:36:00+05:30,9.4,,8.3,,NL-SUB1,within,within,,,False,evening,train
2023-05-12 07:23:00+05:30,4.1,36.0,7.8,0.09,NL-SUB1,within,within,within,within,True,morning,train
2023-05-12 17:33:00+05:30,10.7,,8.0,,NL-SUB1,within,within,,,False,evening,train
2023-06-12 07:28:00+05:30,4.2,31.0,7.8,0.21,NL-SUB1,within,within,within,within,True,morning,train
2023-06-12 17:34:00+05:30,9.6,,8.1,,NL-SUB1,within,within,,,False,evening,train
2023-09-15 07:52:00+05:30,4.7,33.0,7.8,0.0,NL-SUB1,within,within,within,within,True,morning,train
2023-09-15 17:46:00+05:30,10.9,,8.0,,NL-SUB1,within,within,,,False,evening,train
2023-10-17 07:53:00+05:30,4.5,32.0,8.22,0.33,NL-SUB1,within,within,within,within,True,morning,train
2023-10-17 18:00:00+05:30,10.7,,8.41,,NL-SUB1,within,within,,,False,evening,train
2023-11-26 06:51:00+05:30,3.9,30.0,7.94,0.12,NL-SUB1,within,within,within,within,True,morning,train
2023-11-26 16:00:00+05:30,9.2,,8.23,,NL-SUB1,within,within,,,False,evening,train
2023-12-13 07:28:00+05:30,3.8,30.0,7.76,0.07,NL-SUB1,within,within,within,within,True,morning,train
2023-12-13 16:48:00+05:30,9.2,30.0,8.06,0.07,NL-SUB1,within,within,within,within,False,evening,train
2024-01-09 08:05:00+05:30,3.6,29.0,8.26,0.14,NL-SUB1,within,within,within,within,True,morning,train
2024-01-09 16:14:00+05:30,8.9,29.0,8.41,0.14,NL-SUB1,within,within,within,within,False,evening,train
2024-04-12 06:10:00+05:30,4.3,35.0,8.06,0.0,NL-SUB1,within,within,within,within,True,morning,train
2024-04-12 16:43:00+05:30,11.2,35.0,8.28,0.0,NL-SUB1,within,within,within,within,False,evening,train
2024-05-15 06:13:00+05:30,4.0,34.0,8.1,0.01,NL-SUB1,within,within,within,within,True,morning,train
2024-05-15 16:35:00+05:30,9.8,34.0,8.29,0.01,NL-SUB1,within,within,within,within,False,evening,train
2022-05-10 06:30:00+05:30,4.1,25.0,8.12,,NL-SUN1,within,within,,within,True,morning,train
2022-05-10 16:20:00+05:30,4.5,25.0,8.41,,NL-SUN1,below,within,,within,False,evening,train
2022-05-25 06:48:00+05:30,4.35,29.0,8.13,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-05-25 16:40:00+05:30,9.1,29.0,8.22,,NL-SUN1,within,within,,within,False,evening,train
2022-06-15 06:30:00+05:30,3.3,25.0,8.1,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-06-15 16:47:00+05:30,10.05,25.0,8.31,0.0,NL-SUN1,within,within,within,within,False,evening,train
2022-06-25 06:55:00+05:30,3.85,31.0,8.14,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-06-25 17:10:00+05:30,11.4,31.0,8.4,0.0,NL-SUN1,within,within,within,within,False,evening,train
2022-09-01 06:40:00+05:30,4.6,39.0,7.34,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-09-01 16:40:00+05:30,7.5,39.0,7.96,0.0,NL-SUN1,below,within,within,within,False,evening,train
2022-09-16 06:30:00+05:30,3.75,36.0,7.67,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-09-16 16:40:00+05:30,7.05,36.0,7.85,0.0,NL-SUN1,below,within,within,within,False,evening,train
2022-10-07 06:15:00+05:30,4.15,38.0,7.54,0.01,NL-SUN1,within,within,within,within,True,morning,train
2022-10-07 16:30:00+05:30,8.35,38.0,7.82,0.01,NL-SUN1,within,within,within,within,False,evening,train
2022-10-18 06:10:00+05:30,4.5,31.0,8.13,0.17,NL-SUN1,within,within,within,within,True,morning,train
2022-10-18 16:55:00+05:30,11.05,,8.77,,NL-SUN1,within,above,,,False,evening,train
2022-11-04 06:21:00+05:30,4.6,27.0,8.47,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-11-17 06:15:00+05:30,4.1,32.0,8.12,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-11-17 16:10:00+05:30,8.9,,8.37,,NL-SUN1,within,within,,,False,evening,train
2022-11-25 06:25:00+05:30,4.6,32.0,8.19,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-11-25 16:10:00+05:30,9.8,,8.34,,NL-SUN1,within,within,,,False,evening,train
2022-12-02 06:32:00+05:30,3.9,32.0,7.78,0.0,NL-SUN1,within,within,within,within,True,morning,train
2022-12-02 15:55:00+05:30,9.1,,8.01,,NL-SUN1,within,within,,,False,evening,train
2022-12-13 06:50:00+05:30,4.7,34.0,7.97,0.32,NL-SUN1,within,within,within,within,True,morning,train
2022-12-13 15:40:00+05:30,9.1,,8.23,,NL-SUN1,within,within,,,False,evening,train
2022-12-20 06:25:00+05:30,4.0,31.0,8.06,0.06,NL-SUN1,within,within,within,within,True,morning,train
2022-12-20 16:50:00+05:30,8.9,,8.39,,NL-SUN1,within,within,,,False,evening,train
2022-12-27 06:20:00+05:30,4.1,32.0,7.95,0.04,NL-SUN1,within,within,within,within,True,morning,train
2022-12-27 16:15:00+05:30,10.5,,8.37,,NL-SUN1,within,within,,,False,evening,train
2023-01-03 06:35:00+05:30,4.2,34.0,7.73,0.0,NL-SUN1,within,within,within,within,True,morning,train
2023-01-03 15:45:00+05:30,9.8,,8.24,,NL-SUN1,within,within,,,False,evening,train
2023-01-09 06:55:00+05:30,4.2,34.0,7.77,0.02,NL-SUN1,within,within,within,within,True,morning,train
2023-01-09 16:25:00+05:30,11.1,,8.18,,NL-SUN1,within,within,,,False,evening,train
2023-01-17 06:50:00+05:30,4.1,31.0,7.61,0.11,NL-SUN1,within,within,within,within,True,morning,train
2023-01-17 16:05:00+05:30,9.8,,8.05,,NL-SUN1,within,within,,,False,evening,train
2023-01-24 06:00:00+05:30,3.6,33.0,7.6,0.07,NL-SUN1,within,within,within,within,True,morning,train
2023-01-24 15:47:00+05:30,10.8,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-01-31 07:35:00+05:30,4.8,35.0,7.9,0.08,NL-SUN1,within,within,within,within,True,morning,train
2023-01-31 16:55:00+05:30,9.8,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-02-07 07:26:00+05:30,3.4,36.0,8.2,0.07,NL-SUN1,within,within,within,within,True,morning,train
2023-02-07 16:26:00+05:30,11.4,,8.4,,NL-SUN1,within,within,,,False,evening,train
2023-02-14 06:50:00+05:30,3.7,33.0,7.6,0.1,NL-SUN1,within,within,within,within,True,morning,train
2023-02-14 15:34:00+05:30,9.4,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-02-21 07:21:00+05:30,3.6,35.0,8.1,0.05,NL-SUN1,within,within,within,within,True,morning,train
2023-02-21 16:34:00+05:30,10.4,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-02-28 06:15:00+05:30,4.7,34.0,8.0,0.01,NL-SUN1,within,within,within,within,True,morning,train
2023-02-28 15:43:00+05:30,10.0,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-03-07 06:19:00+05:30,4.8,35.0,7.9,0.07,NL-SUN1,within,within,within,within,True,morning,train
2023-03-07 16:05:00+05:30,9.8,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-03-14 07:14:00+05:30,3.8,31.0,8.0,0.14,NL-SUN1,within,within,within,within,True,morning,train
2023-03-14 16:57:00+05:30,10.6,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-03-21 06:47:00+05:30,4.5,32.0,7.9,0.0,NL-SUN1,within,within,within,within,True,morning,train
2023-03-21 16:32:00+05:30,10.6,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-03-28 07:03:00+05:30,3.8,34.0,7.5,0.22,NL-SUN1,within,within,within,within,True,morning,train
2023-03-28 17:21:00+05:30,11.3,,8.4,,NL-SUN1,within,within,,,False,evening,train
2023-04-04 06:16:00+05:30,4.2,33.0,8.1,0.17,NL-SUN1,within,within,within,within,True,morning,train
2023-04-04 16:36:00+05:30,9.1,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-04-11 06:18:00+05:30,4.0,31.0,8.1,0.14,NL-SUN1,within,within,within,within,True,morning,train
2023-04-11 16:34:00+05:30,10.5,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-04-18 06:33:00+05:30,4.3,33.0,8.0,0.2,NL-SUN1,within,within,within,within,True,morning,train
2023-04-18 16:40:00+05:30,10.8,,8.3,,NL-SUN1,within,within,,,False,evening,train
2023-04-25 07:11:00+05:30,3.9,33.0,7.9,0.14,NL-SUN1,within,within,within,within,True,morning,train
2023-04-25 16:47:00+05:30,9.6,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-05-02 06:49:00+05:30,3.6,34.0,8.0,0.19,NL-SUN1,within,within,within,within,True,morning,train
2023-05-02 17:14:00+05:30,10.5,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-05-09 06:48:00+05:30,3.5,34.0,8.0,0.14,NL-SUN1,within,within,within,within,True,morning,train
2023-05-09 17:01:00+05:30,9.9,,8.2,,NL-SUN1,within,within,,,False,evening,train
2023-05-16 06:16:00+05:30,3.2,35.0,7.9,0.1,NL-SUN1,within,within,within,within,True,morning,train
2023-05-16 16:39:00+05:30,8.9,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-05-23 06:45:00+05:30,4.7,32.0,7.8,0.14,NL-SUN1,within,within,within,within,True,morning,train
2023-05-23 17:38:00+05:30,11.4,,8.1,,NL-SUN1,within,within,,,False,evening,train
2023-05-30 06:53:00+05:30,3.8,33.0,7.6,0.08,NL-SUN1,within,within,within,within,True,morning,train
2023-05-30 17:18:00+05:30,9.8,,8.0,,NL-SUN1,within,within,,,False,evening,train
2023-06-21 06:36:00+05:30,3.5,34.0,7.9,0.09,NL-SUN1,within,within,within,within,True,morning,train
2023-06-21 16:55:00+05:30,9.4,,8.2,,NL-SUN1,within,within,,,False,evening,train
2023-09-26 06:18:00+05:30,3.5,36.0,8.0,0.0,NL-SUN1,within,within,within,within,True,morning,train
2023-09-26 16:36:00+05:30,10.3,,8.2,,NL-SUN1,within,within,,,False,evening,train
2023-10-30 06:35:00+05:30,3.9,30.0,7.07,0.01,NL-SUN1,within,within,within,within,True,morning,train
2023-10-30 16:23:00+05:30,8.7,,7.79,,NL-SUN1,within,within,,,False,evening,train
2023-12-02 06:53:00+05:30,3.6,31.0,7.94,0.1,NL-SUN1,within,within,within,within,True,morning,train
2023-12-02 16:28:00+05:30,8.3,,8.19,,NL-SUN1,within,within,,,False,evening,train
2023-12-26 06:57:00+05:30,4.1,29.0,7.95,0.12,NL-SUN1,within,within,within,within,True,morning,train
2023-12-26 15:52:00+05:30,9.5,29.0,8.16,0.12,NL-SUN1,within,within,within,within,False,evening,train
2024-01-29 06:48:00+05:30,3.4,31.0,8.03,0.23,NL-SUN1,within,within,within,within,True,morning,train
2024-01-29 15:48:00+05:30,8.7,31.0,8.35,0.23,NL-SUN1,within,within,within,within,False,evening,train
2024-03-28 07:16:00+05:30,4.1,35.0,8.03,0.0,NL-SUN1,within,within,within,within,True,morning,train
2024-03-28 17:11:00+05:30,10.8,35.0,8.27,0.0,NL-SUN1,within,within,within,within,False,evening,train
2024-04-25 07:09:00+05:30,4.3,33.0,8.11,0.06,NL-SUN1,within,within,within,within,True,morning,train
2024-04-25 16:49:00+05:30,11.2,33.0,8.39,0.06,NL-SUN1,within,within,within,within,False,evening,train
2022-12-13 06:37:00+05:30,4.6,34.0,8.12,0.08,NL-SUN2,within,within,within,within,True,morning,train
2022-12-13 16:15:00+05:30,10.8,,8.34,,NL-SUN2,within,within,,,False,evening,train
2023-01-17 06:30:00+05:30,3.9,36.0,7.57,0.14,NL-SUN2,within,within,within,within,True,morning,train
2023-01-17 16:45:00+05:30,9.2,,7.98,,NL-SUN2,within,within,,,False,evening,train
2023-02-14 06:35:00+05:30,3.5,31.0,7.9,0.12,NL-SUN2,within,within,within,within,True,morning,train
2023-02-14 15:53:00+05:30,9.5,,8.2,,NL-SUN2,within,within,,,False,evening,train
2023-06-22 07:19:00+05:30,3.8,36.0,7.8,0.02,NL-SUN2,within,within,within,within,True,morning,train
2023-06-22 17:09:00+05:30,9.7,,8.0,,NL-SUN2,within,within,,,False,evening,train
2023-09-26 06:43:00+05:30,4.2,33.0,7.9,0.02,NL-SUN2,within,within,within,within,True,morning,train
2023-09-26 16:58:00+05:30,10.4,,8.1,,NL-SUN2,within,within,,,False,evening,train
2023-10-30 06:47:00+05:30,3.6,32.0,7.37,0.07,NL-SUN2,within,within,within,within,True,morning,train
2023-10-30 16:30:00+05:30,8.5,,7.85,,NL-SUN2,within,within,,,False,evening,train
2023-12-02 07:02:00+05:30,3.4,32.0,8.02,0.07,NL-SUN2,within,within,within,within,True,morning,train
2023-12-02 16:42:00+05:30,7.8,,8.23,,NL-SUN2,below,within,,,False,evening,train
2023-12-26 07:12:00+05:30,3.6,33.0,8.06,0.11,NL-SUN2,within,within,within,within,True,morning,train
2023-12-26 16:17:00+05:30,9.1,33.0,8.21,0.11,NL-SUN2,within,within,within,within,False,evening,train
2024-03-28 07:41:00+05:30,3.8,31.0,7.95,0.03,NL-SUN2,within,within,within,within,True,morning,train
2024-03-28 17:27:00+05:30,9.8,31.0,8.28,0.03,NL-SUN2,within,within,within,within,False,evening,train
2024-04-25 07:34:00+05:30,4.0,32.0,8.08,0.01,NL-SUN2,within,within,within,within,True,morning,train
2024-04-25 17:11:00+05:30,10.6,32.0,8.31,0.01,NL-SUN2,within,within,within,within,False,evening,train
2021-12-06 07:43:00+05:30,5.4,50.0,8.34,,NL-SUR1,above,within,,within,True,morning,train
2021-12-06 17:30:00+05:30,7.6,50.0,8.88,,NL-SUR1,below,above,,within,False,evening,train
2021-12-21 07:05:00+05:30,5.7,32.0,8.59,0.0,NL-SUR1,above,above,within,within,True,morning,train
2021-12-21 17:26:00+05:30,7.95,,8.85,,NL-SUR1,below,above,,,False,evening,train
2022-01-04 07:15:00+05:30,4.2,31.0,7.83,,NL-SUR1,within,within,,within,True,morning,train
2022-01-04 17:10:00+05:30,9.25,31.0,8.12,,NL-SUR1,within,within,,within,False,evening,train
2022-01-19 07:05:00+05:30,4.9,33.0,8.1,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-01-19 17:03:00+05:30,17.8,29.0,8.82,,NL-SUR1,above,above,,within,False,evening,train
2022-02-02 06:53:00+05:30,4.0,28.0,8.11,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-02-02 17:20:00+05:30,8.15,28.0,8.13,,NL-SUR1,within,within,,within,False,evening,train
2022-03-07 07:20:00+05:30,4.95,71.0,8.02,0.0,NL-SUR1,within,within,within,above,True,morning,train
2022-03-07 17:30:00+05:30,8.2,71.0,7.73,,NL-SUR1,within,within,,above,False,evening,train
2022-03-22 07:25:00+05:30,6.5,67.0,7.83,0.0,NL-SUR1,above,within,within,above,True,morning,train
2022-03-22 16:40:00+05:30,8.3,67.0,7.87,,NL-SUR1,within,within,,above,False,evening,train
2022-04-06 07:10:00+05:30,4.55,43.0,7.96,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-04-06 17:20:00+05:30,8.8,43.0,8.1,,NL-SUR1,within,within,,within,False,evening,train
2022-04-21 06:55:00+05:30,3.65,26.0,8.2,,NL-SUR1,within,within,,within,True,morning,train
2022-04-21 17:05:00+05:30,11.19,26.0,8.38,,NL-SUR1,within,within,,within,False,evening,train
2022-05-07 07:01:00+05:30,4.6,26.0,8.38,,NL-SUR1,within,within,,within,True,morning,train
2022-05-07 17:05:00+05:30,11.15,26.0,8.69,,NL-SUR1,within,above,,within,False,evening,train
2022-05-25 07:20:00+05:30,3.55,29.0,8.1,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-05-25 17:18:00+05:30,9.5,29.0,8.29,,NL-SUR1,within,within,,within,False,evening,train
2022-06-15 07:01:00+05:30,4.0,27.0,8.05,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-06-15 17:05:00+05:30,9.65,27.0,8.32,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-06-23 06:55:00+05:30,4.25,32.0,8.1,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-06-23 17:00:00+05:30,10.1,32.0,8.39,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-07-11 06:50:00+05:30,4.15,28.0,8.04,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-07-11 16:37:00+05:30,9.15,28.0,8.29,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-08-05 06:50:00+05:30,3.55,33.0,7.72,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-08-05 17:15:00+05:30,9.7,33.0,8.01,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-08-17 06:45:00+05:30,4.75,31.0,7.92,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-08-17 16:45:00+05:30,10.8,31.0,8.27,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-08-30 07:05:00+05:30,4.6,33.0,7.34,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-08-30 17:15:00+05:30,11.4,33.0,7.88,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-09-15 06:50:00+05:30,3.7,33.0,7.58,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-09-15 16:30:00+05:30,8.35,33.0,7.77,0.0,NL-SUR1,within,within,within,within,False,evening,train
2022-10-18 07:15:00+05:30,4.85,44.0,8.17,0.0,NL-SUR1,within,within,within,within,True,morning,train
2022-10-18 16:15:00+05:30,8.45,,8.37,,NL-SUR1,within,within,,,False,evening,train
2022-11-10 07:50:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-11-17 07:05:00+05:30,4.9,,8.43,0.0,NL-SUR1,within,within,within,,True,morning,train
2022-11-17 07:17:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-11-25 06:40:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-12-02 06:43:00+05:30,3.7,,8.31,0.0,NL-SUR1,within,within,within,,True,morning,train
2022-12-02 07:17:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-12-13 07:18:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-12-20 06:45:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2022-12-20 07:20:00+05:30,4.3,,8.02,0.16,NL-SUR1,within,within,within,,True,morning,train
2022-12-27 07:10:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2023-01-03 06:50:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2023-01-03 07:01:00+05:30,4.1,,8.27,0.08,NL-SUR1,within,within,within,,True,morning,train
2023-01-09 07:10:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2023-01-17 07:05:00+05:30,,,,,NL-SUR1,,,,,True,morning,train
2023-01-17 07:10:00+05:30,4.5,,7.73,0.1,NL-SUR1,within,within,within,,True,morning,train
2023-01-31 07:15:00+05:30,3.8,27.0,8.2,0.11,NL-SUR1,within,within,within,within,True,morning,train
2023-01-31 17:10:00+05:30,9.3,,8.4,,NL-SUR1,within,within,,,False,evening,train
2023-02-23 07:12:00+05:30,3.3,24.0,8.6,0.03,NL-SUR1,within,above,within,within,True,morning,train
2023-02-23 15:43:00+05:30,11.1,,8.7,,NL-SUR1,within,above,,,False,evening,train
2023-03-20 06:30:00+05:30,3.4,31.0,8.6,0.06,NL-SUR1,within,above,within,within,True,morning,train
2023-03-20 16:18:00+05:30,11.7,,8.8,,NL-SUR1,within,above,,,False,evening,train
2023-04-20 07:04:00+05:30,3.6,34.0,8.0,0.21,NL-SUR1,within,within,within,within,True,morning,train
2023-04-20 17:05:00+05:30,9.6,,8.3,,NL-SUR1,within,within,,,False,evening,train
2023-07-13 07:40:00+05:30,4.3,39.0,7.8,0.07,NL-SUR1,within,within,within,within,True,morning,train
2023-07-13 17:20:00+05:30,9.3,,8.1,,NL-SUR1,within,within,,,False,evening,train
2023-08-22 06:36:00+05:30,4.8,36.0,7.7,0.0,NL-SUR1,within,within,within,within,True,morning,train
2023-08-22 17:04:00+05:30,11.2,,7.9,,NL-SUR1,within,within,,,False,evening,train
2023-09-21 07:36:00+05:30,4.5,33.0,7.9,0.03,NL-SUR1,within,within,within,within,True,morning,train
2023-09-21 17:18:00+05:30,10.8,,8.1,,NL-SUR1,within,within,,,False,evening,train
2023-10-21 06:33:00+05:30,3.7,32.0,8.0,0.02,NL-SUR1,within,within,within,within,True,morning,train
2023-10-21 16:36:00+05:30,10.6,,8.16,,NL-SUR1,within,within,,,False,evening,train
2023-11-29 06:40:00+05:30,3.7,31.0,7.89,0.0,NL-SUR1,within,within,within,within,True,morning,train
2023-11-29 16:53:00+05:30,9.1,,8.18,,NL-SUR1,within,within,,,False,evening,train
2023-12-22 07:06:00+05:30,4.5,32.0,8.12,0.04,NL-SUR1,within,within,within,within,True,morning,train
2023-12-22 15:53:00+05:30,10.5,32.0,8.32,0.04,NL-SUR1,within,within,within,within,False,evening,train
2024-01-25 07:06:00+05:30,3.6,31.0,7.97,0.09,NL-SUR1,within,within,within,within,True,morning,train
2024-01-25 15:58:00+05:30,9.5,31.0,8.19,0.09,NL-SUR1,within,within,within,within,False,evening,train
2024-03-25 06:55:00+05:30,4.5,34.0,7.94,0.0,NL-SUR1,within,within,within,within,True,morning,train
2024-03-25 17:08:00+05:30,11.2,34.0,8.21,0.0,NL-SUR1,within,within,within,within,False,evening,train
2024-04-23 06:34:00+05:30,4.7,32.0,8.1,0.02,NL-SUR1,within,within,within,within,True,morning,train
2024-04-23 16:48:00+05:30,11.3,32.0,8.31,0.02,NL-SUR1,within,within,within,within,False,evening,train
2024-05-23 06:39:00+05:30,3.9,30.0,8.18,0.07,NL-SUR1,within,within,within,within,True,morning,train
2024-05-23 17:09:00+05:30,10.6,30.0,8.34,0.07,NL-SUR1,within,within,within,within,False,evening,train
2023-09-12 06:54:00+05:30,3.5,30.0,8.1,0.04,NL-VAS1,within,within,within,within,True,morning,train
